,Views_7_days,Country,Price_EUR,Year_Built
1164,162,Italy,58000.0,2004
1165,83,Spain,58000.0,2006
1168,201,Spain,58000.0,2012
1169,119,Italy,58000.0,2005
1170,47,France,58000.0,2020
1171,96,Italy,58000.0,1998
1173,255,Germany,58000.0,1991
1175,31,Italy,59000.0,1996
1177,302,Italy,59000.0,1999
1178,88,Netherlands,59000.0,1991
1179,75,Netherlands,59000.0,1991
1180,342,Germany,59000.0,1993
1182,67,France,59000.0,2016
1183,144,Italy,59000.0,2011
1184,234,Netherlands,59000.0,2011
1185,160,Spain,59000.0,1994
1187,70,Italy,59000.0,2018
1188,240,Netherlands,59000.0,1974
1189,86,Netherlands,59000.0,1990
1190,62,Germany,59500.0,2020
1192,144,Switzerland,59500.0,2020
1193,158,Zevenbergen,59500.0,1979
1195,117,Belgium,59500.0,1978
1196,64,Slovenia,59500.0,2019
1197,184,Germany,59500.0,2013
1198,598,Lake Constance,59500.0,1999
1199,403,Croatia (Hrvatska),59500.0,1990
1200,269,Germany,59500.0,2015
1202,67,Germany,59330.0,2019
1203,712,Switzerland,62549.01960784313,2012
1204,860,Switzerland,62549.01960784313,2016
1205,58,Italy,59000.0,1989
1207,98,Croatia (Hrvatska),59900.0,2000
1209,188,Germany,59900.0,2012
1211,141,Croatia (Hrvatska),59900.0,2006
1215,83,Netherlands,59900.0,1978
1216,122,Germany,59900.0,2000
1217,77,Germany,59900.0,2020
1218,181,Germany,59900.0,2017
1219,177,Germany,59900.0,2019
1220,152,Germany,59900.0,1990
1221,95,Croatia (Hrvatska),59900.0,2018
1222,57,Germany,60040.0,2020
1223,137,Germany,60040.0,2020
1224,112,Germany,60040.0,2020
1225,170,Germany,60040.0,2020
1226,48,Italy,60000.0,2002
1227,158,Italy,60000.0,1974
1231,173,Croatia (Hrvatska),60000.0,1988
1232,76,Italy,60000.0,2006
1233,192,France,60000.0,1992
1234,80,Italy,60000.0,1971
1235,677,Italy,60000.0,2003
1236,145,Italy,60000.0,1978
1237,84,Spain,62100.0,2019
1239,31,France,62000.0,2016
1240,53,Croatia (Hrvatska),62000.0,1990
1241,98,Spain,62000.0,2017
1242,37,Italy,62000.0,2004
1246,78,Germany,61950.0,2020
1247,86,Germany,61900.0,2019
1248,22,France,61900.0,2020
1249,79,Switzerland,65431.37254901961,2020
1250,110,Germany,61713.0,2021
1251,397,Switzerland,64705.882352941175,1978
1254,204,Switzerland,66666.66666666667,1988
1255,294,Switzerland,67105.88235294117,2020
1257,248,Switzerland,63006.0,2019
1258,130,Montenegro,63000.0,2003
1259,149,Italy,63000.0,1987
1260,156,Italy,63000.0,1987
1262,46,Croatia (Hrvatska),63000.0,2018
1263,52,Spain,63000.0,2003
1265,109,Italy,63000.0,2004
1268,164,Germany,64500.0,1993
1270,29,France,64500.0,2020
1272,236,Germany,64490.0,2020
1273,67,Germany,64490.0,2019
1274,90,Switzerland,68347.05882352941,2019
1277,35,Spain,64375.0,2019
1278,1019,Switzerland,67647.05882352941,2012
1279,372,Switzerland,67647.05882352941,2006
1280,192,Switzerland,68137.25490196078,2018
1281,166,Switzerland,68137.25490196078,2020
1283,32,Portugal,64082.0,2018
1285,129,Italy,65000.0,2005
1287,331,Italy,65000.0,1991
1289,112,Germany,65000.0,1979
1290,395,Netherlands,65000.0,2011
1291,271,Oder,65000.0,2015
1293,685,Austria,65000.0,1993
1294,744,Spain,65000.0,2015
1295,47,Germany,64990.0,1991
1297,113,Italy,65000.0,1994
1299,110,Spain,65000.0,1993
1300,93,Italy,65000.0,1980
1304,70,Cyprus,65000.0,2009
1305,246,Italy,65000.0,1979
1307,323,Italy,65000.0,1992
1308,109,Italy,65000.0,2002
1309,32,France,65000.0,2004
1310,103,France,65000.0,2008
1312,59,France,66240.0,2020
1313,94,Spain,66043.0,2020
1315,62,France,66000.0,2018
1316,53,France,66000.0,2020
1318,179,Germany,65990.0,2020
1319,244,Germany,65990.0,2020
1320,106,Germany,65900.0,2018
1321,23,France,65900.0,2020
1322,73,France,65900.0,2017
1327,222,Belgium,67900.0,2008
1328,85,Germany,67816.0,2019
1330,316,Switzerland,71078.43137254902,2006
1331,102,Croatia (Hrvatska),67500.0,2008
1332,119,France,67500.0,2012
1333,52,Germany,67500.0,2005
1336,163,Switzerland,71470.58823529411,2017
1337,162,Germany,67300.0,2020
1338,205,Switzerland,71274.50980392157,2021
1339,460,Faoug,70588.23529411765,1985
1341,196,France,69000.0,1991
1343,72,Germany,68900.0,2015
1344,210,Croatia (Hrvatska),68900.0,2005
1345,144,Germany,68900.0,2019
1346,48,France,68900.0,2019
1347,83,France,68900.0,2019
1348,148,Netherlands,68900.0,1997
1350,57,France,68700.0,2016
1351,117,France,68700.0,2016
1352,190,Beilngries,68600.0,1999
1353,160,Italy,69000.0,1988
1354,73,Italy,69000.0,1988
1355,225,Croatia (Hrvatska),69000.0,2007
1356,173,Portugal,69000.0,2001
1357,57,Croatia (Hrvatska),69000.0,1991
1358,62,Slovenia,69000.0,2006
1360,52,Italy,69000.0,1997
1361,150,Croatia (Hrvatska),69000.0,2008
1364,85,Croatia (Hrvatska),69000.0,2007
1365,107,Croatia (Hrvatska),69000.0,1998
1366,114,Spain,69000.0,1994
1368,98,Italy,69000.0,1991
1370,140,Germany,69900.0,1993
1371,268,Germany,69900.0,2007
1373,113,Switzerland,74040.19607843137,2019
1375,270,Switzerland,73480.39215686274,1980
1376,90,Spain,69800.0,2010
1378,62,France,69750.0,2014
1379,163,Switzerland,69750.0,2020
1380,327,Switzerland,73333.33333333333,2001
1382,113,Italy,69700.0,2020
1383,25,France,69650.0,2020
1384,121,Netherlands,70000.0,1996
1385,49,Italy,70000.0,2008
1386,89,Italy,70000.0,2006
1387,98,Italy,70000.0,1990
1388,103,Italy,70000.0,2006
1391,307,Germany,70000.0,2004
1392,89,Italy,70000.0,1992
1394,147,Italy,70000.0,2009
1395,177,Italy,70000.0,2009
1396,355,Italy,70000.0,1989
1397,65,Germany,69999.0,2020
1398,76,France,71500.0,2020
1399,81,France,71500.0,2020
1400,230,Switzerland,75641.17647058824,2020
1403,192,Denmark,4076923.076923077,1997
1404,166,Switzerland,75392.15686274509,2020
1405,31,France,71000.0,2018
1409,42,Germany,70990.0,2020
1410,73,France,70900.0,2019
1411,37,France,70900.0,2020
1412,274,Switzerland,75000.0,1995
1414,49,Italy,73000.0,2007
1415,155,Slovenia,73000.0,2019
1416,88,Italy,73000.0,2004
1417,209,Italy,73000.0,2004
1418,101,Belgium,72900.0,2001
1419,44,France,72900.0,2020
1420,58,Germany,72900.0,2020
1421,434,Switzerland,77254.90196078431,2019
1422,271,Switzerland,77205.88235294117,2020
1423,85,Spain,72500.0,2007
1424,112,Portugal,72500.0,1986
1425,40,Netherlands,72500.0,2017
1426,127,Germany,72500.0,2005
1427,82,Netherlands,72500.0,2003
1428,79,Netherlands,72500.0,2005
1429,182,Netherlands,74500.0,2008
1435,75,Germany,74245.0,2019
1436,36,France,74229.0,2020
1439,200,Switzerland,78431.37254901961,2000
1440,455,Switzerland,78431.37254901961,2000
1441,422,Switzerland,78431.37254901961,1988
1442,331,Switzerland,78431.37254901961,1999
1443,88,Germany,74000.0,1992
1445,144,Croatia (Hrvatska),75000.0,2003
1446,73,Portugal,75000.0,1996
1449,68,Finland,75000.0,1971
1450,434,Italy,75000.0,2004
1453,186,Germany,75000.0,2002
1455,253,Germany,75000.0,2001
1456,138,Portugal,75000.0,1996
1457,103,Italy,75000.0,2004
1458,236,Portugal,75000.0,2003
1459,175,Croatia (Hrvatska),75000.0,2003
1461,91,Italy,75000.0,1996
1462,162,Netherlands,75000.0,1978
1463,66,Croatia (Hrvatska),75000.0,2000
1464,113,Portugal,75000.0,1990
1465,77,Croatia (Hrvatska),75000.0,2000
1467,124,Spain,75000.0,1991
1468,158,France,75000.0,2008
1469,91,Croatia (Hrvatska),75000.0,2008
1470,81,Spain,75000.0,1998
1472,52,Croatia (Hrvatska),75000.0,1999
1473,36,Croatia (Hrvatska),75000.0,2008
1474,105,France,75000.0,2009
1475,370,Switzerland,81862.74509803922,1990
1476,33,Germany,77231.0,2020
1478,176,Switzerland,81813.72549019608,2019
1480,40,Italy,77000.0,1991
1481,82,France,77000.0,1979
1482,91,France,77000.0,2007
1483,60,France,77000.0,2005
1486,93,France,77000.0,2007
1487,81,Italy,77000.0,1993
1488,116,United Kingdom,60301.724137931036,2013
1489,47,Germany,78900.0,1985
1490,62,Germany,78900.0,2020
1493,183,Switzerland,83333.33333333333,2018
1494,336,Switzerland,83333.33333333333,1992
1495,90,Germany,78540.0,2020
1497,145,Italy,78500.0,2020
1498,62,France,78500.0,2020
1499,201,Croatia (Hrvatska),78500.0,2018
1500,360,Switzerland,82843.13725490196,1969
1501,128,Switzerland,82675.49019607843,2021
1502,59,Croatia (Hrvatska),78000.0,2008
1507,74,Italy,79000.0,1986
1508,145,France,79000.0,2000
1509,40,Germany,79000.0,2015
1510,65,Netherlands,79000.0,1978
1511,229,Italy,79000.0,2004
1513,55,France,79000.0,2020
1514,29,France,79000.0,2016
1517,252,Germany,79000.0,2003
1518,47,France,79000.0,2015
1519,47,Italy,79000.0,1993
1520,226,Finland,79900.0,2007
1521,79,Netherlands,79900.0,2004
1522,189,Netherlands,79900.0,1978
1523,81,France,79900.0,2016
1524,89,France,79900.0,2016
1525,73,Germany,79900.0,2020
1526,221,Sweden,79900.0,2012
1527,76,Austria,79800.0,2020
1528,206,Switzerland,79800.0,2019
1529,39,United Kingdom,62668.10344827587,2020
1531,87,Germany,79600.0,1999
1532,180,Switzerland,84313.72549019608,2019
1533,109,Germany,79550.0,2020
1534,127,United Kingdom,62495.68965517242,1998
1535,44,Croatia (Hrvatska),79500.0,2008
1537,193,Spain,80000.0,1990
1540,120,Italy,80000.0,2006
1542,113,Montenegro,80000.0,2005
1543,81,Italy,80000.0,2006
1544,148,Italy,80000.0,2007
1546,74,Netherlands,80000.0,2007
1547,59,France,80000.0,2018
1548,29,Italy,80000.0,2007
1550,225,Italy,80000.0,2006
1551,120,Malta,80000.0,2002
1552,363,Switzerland,87745.09803921568,2003
1554,146,Netherlands,82500.0,1972
1555,179,Netherlands,82500.0,1965
1556,82,Netherlands,82500.0,2005
1558,351,Switzerland,87254.90196078431,1990
1559,297,Switzerland,87254.90196078431,1989
1560,728,Lake Geneva,87254.90196078431,2015
1563,45,Italy,82000.0,1999
1564,106,Spain,82000.0,2007
1567,304,Germany,84950.0,2020
1569,140,Croatia (Hrvatska),84900.0,2009
1570,183,Netherlands,84900.0,1995
1571,30,France,84900.0,2020
1572,170,Germany,84900.0,2016
1573,95,Germany,84900.0,2020
1575,152,Spain,84500.0,1994
1578,103,Netherlands,84500.0,1998
1579,110,Netherlands,84500.0,2003
1580,336,Switzerland,89126.47058823529,2020
1581,138,Denmark,4807692.307692308,2005
1582,290,Denmark,4807692.307692308,2000
1583,81,Italy,85000.0,2019
1584,31,Italy,85000.0,2005
1586,62,Italy,85000.0,2004
1588,39,Spain,85000.0,1997
1589,89,Spain,85000.0,1990
1590,55,Spain,85000.0,1999
1591,82,Italy,85000.0,1993
1593,112,Croatia (Hrvatska),85000.0,2006
1594,107,Italy,85000.0,2002
1595,57,France,85000.0,2000
1597,162,Italy,85000.0,2004
1598,50,Italy,85000.0,2002
1599,105,Netherlands,87000.0,2008
1600,106,France,86990.0,2020
1601,69,Spain,86990.0,2019
1603,47,France,86900.0,2019
1604,143,Germany,86790.0,2020
1605,67,United Kingdom,68103.44827586207,2008
1607,123,Germany,86500.0,2020
1608,138,Germany,86449.0,2019
1609,327,Switzerland,91382.35294117648,2020
1610,230,Switzerland,90686.27450980392,2007
1611,485,Switzerland,90686.27450980392,2006
1612,256,Switzerland,91176.47058823529,2020
1613,220,Switzerland,91176.47058823529,2019
1614,197,Switzerland,91176.47058823529,2018
1615,111,Croatia (Hrvatska),88900.0,2004
1616,173,Switzerland,94117.64705882352,2019
1617,369,Switzerland,94117.64705882352,2010
1618,457,Switzerland,94117.64705882352,2003
1619,383,Switzerland,94117.64705882352,2002
1620,108,Netherlands,88750.0,2010
1621,191,Switzerland,94058.82352941176,2019
1623,193,Switzerland,88658.0,2019
1624,471,Switzerland,93137.25490196078,2003
1625,1319,Switzerland,93137.25490196078,1994
1627,711,Switzerland,93627.45098039215,2016
1628,199,Switzerland,93438.23529411765,2019
1629,103,Italy,88000.0,1996
1630,124,Cyprus,88000.0,2010
1636,145,France,89000.0,2004
1638,80,Croatia (Hrvatska),89000.0,1993
1639,122,Netherlands,89000.0,1991
1640,57,Croatia (Hrvatska),89000.0,2006
1641,63,Italy,89000.0,2003
1643,65,Netherlands,89000.0,1998
1645,135,Netherlands,89000.0,2009
1646,124,Italy,89000.0,2003
1647,186,Croatia (Hrvatska),89900.0,2007
1649,93,Netherlands,89900.0,1974
1650,232,Netherlands,89900.0,2001
1652,87,Germany,89900.0,2020
1653,222,Germany,89900.0,2007
1654,1014,Travemünde,89900.0,2015
1655,156,Netherlands,89900.0,1990
1656,77,Austria,89650.0,2019
1657,104,Germany,89650.0,2020
1658,77,Switzerland,95000.0,2017
1659,316,Switzerland,95000.0,2018
1660,218,Switzerland,94956.86274509804,2021
1663,163,Switzerland,97058.82352941176,2019
1665,164,Switzerland,96078.43137254902,1993
1666,282,Switzerland,96078.43137254902,1993
1668,200,Switzerland,96568.62745098039,1991
1672,267,Switzerland,95882.35294117648,2020
1673,180,Portugal,90282.0,2019
1674,55,Netherlands,90000.0,1989
1675,68,Italy,90000.0,2008
1678,94,Netherlands,90000.0,1998
1679,801,Germany,95000.0,2011
1680,107,Spain,94900.0,2017
1681,50,France,94900.0,2011
1682,198,Germany,94800.0,1976
1683,128,Netherlands,94750.0,1991
1684,312,Switzerland,100164.70588235294,2021
1687,88,Croatia (Hrvatska),94000.0,2007
1688,39,Croatia (Hrvatska),94000.0,2008
1689,128,Germany,94000.0,2003
1690,150,Germany,94000.0,1993
1693,63,Portugal,95000.0,2010
1695,76,Italy,95000.0,2000
1698,56,Spain,95000.0,2006
1699,109,Croatia (Hrvatska),95000.0,2006
1700,92,Croatia (Hrvatska),95000.0,2009
1703,78,Italy,95000.0,2002
1704,85,France,95000.0,2010
1705,107,Spain,95000.0,1992
1707,85,Italy,95000.0,1999
1708,150,Italy,95000.0,2006
1709,273,Switzerland,97733.0,2019
1710,227,Switzerland,97650.0,2019
1711,258,Germany,97631.0,2019
1712,163,Germany,97625.0,2020
1713,76,Netherlands,97500.0,1997
1717,899,Switzerland,102941.17647058824,2020
1719,100,Switzerland,102843.13725490196,2017
1720,118,Switzerland,102843.13725490196,2018
1721,329,Germany,97000.0,2002
1722,49,Spain,97000.0,2007
1724,88,Italy,97000.0,2009
1725,76,United Kingdom,77543.10344827587,1995
1726,89,United Kingdom,77543.10344827587,1999
1727,126,United Kingdom,77543.10344827587,2001
1728,181,Croatia (Hrvatska),98500.0,2004
1730,78,Netherlands,98500.0,1996
1731,60,Netherlands,98500.0,2019
1732,112,Germany,98500.0,1999
1735,71,Netherlands,98500.0,2004
1736,150,Germany,98300.0,2020
1737,46,Spain,98190.0,2019
1738,30,Italy,98000.0,1995
1739,49,Italy,98000.0,1981
1741,138,Croatia (Hrvatska),99000.0,2000
1743,54,France,99000.0,2019
1745,97,France,99000.0,2006
1746,184,Spain,99000.0,2010
1747,135,France,99000.0,2006
1748,58,France,99000.0,2019
1749,88,Croatia (Hrvatska),99000.0,1991
1751,261,Spain,99000.0,1972
1754,229,Germany,99000.0,2017
1756,135,France,99000.0,2008
1759,128,Germany,99900.0,1993
1760,79,Spain,99900.0,2020
1764,32,France,99900.0,2008
1765,80,France,99900.0,2008
1766,148,Germany,99890.0,2020
1767,244,Germany,99800.0,2014
1768,154,Germany,99800.0,2016
1773,46,France,101000.0,2020
1774,130,Denmark,5769230.769230769,1998
1776,142,Germany,100185.0,2020
1777,76,Italy,100000.0,2001
1778,70,Austria,100000.0,1968
1779,107,Italy,100000.0,1988
1780,47,Italy,100000.0,2004
1783,135,Italy,100000.0,1993
1787,121,Italy,100000.0,1991
1789,90,France,105000.0,2018
1790,58,Italy,105000.0,2004
1791,38,Italy,105000.0,2004
1792,89,Germany,105000.0,1994
1794,178,Croatia (Hrvatska),105000.0,2012
1795,31,France,105000.0,2018
1797,94,Italy,105000.0,1994
1799,255,Germany,105000.0,2019
1800,330,Germany,105000.0,2006
1801,97,France,105000.0,1992
1802,105,France,105000.0,2014
1805,133,Italy,109000.0,2013
1806,153,Switzerland,108992.0,2020
1807,110,Germany,108900.0,2020
1808,158,Switzerland,115279.41176470587,2018
1809,95,Germany,108000.0,2020
1812,33,Spain,108000.0,2002
1813,145,France,108000.0,2012
1814,151,France,107880.0,2020
1815,102,Netherlands,107500.0,1997
1817,188,Denmark,6138461.538461538,1977
1818,411,Switzerland,112745.09803921568,1990
1819,129,Switzerland,113431.37254901961,2020
1820,260,France,110000.0,2008
1821,59,Germany,109990.0,1995
1825,77,United States,109900.0,2020
1827,75,France,109900.0,2018
1828,273,Switzerland,116470.58823529411,1986
1830,102,United Kingdom,86206.03448275862,2004
1831,257,United Kingdom,86163.79310344828,2007
1832,112,United Kingdom,86163.79310344828,1990
1833,26,United Kingdom,86163.79310344828,2007
1835,119,Germany,111950.0,2019
1838,69,Germany,111600.0,2019
1839,256,Switzerland,111350.0,2020
1840,171,Switzerland,111350.0,2020
1841,248,Switzerland,117647.05882352941,2019
1842,53,France,111000.0,2019
1843,279,Switzerland,117549.01960784313,2020
1844,961,Denmark,6346153.846153846,1996
1845,146,Switzerland,117056.86274509804,2018
1846,145,Germany,110200.0,2019
1847,573,Switzerland,116666.66666666667,1996
1848,1414,Switzerland,116666.66666666667,2009
1849,146,Italy,110000.0,2010
1852,82,France,115000.0,2009
1853,127,Germany,115000.0,1995
1854,146,Croatia (Hrvatska),115000.0,2006
1855,209,Marina Punat,115000.0,2013
1856,207,Germany,115000.0,2005
1858,96,France,115000.0,2011
1861,60,Italy,115000.0,1993
1862,478,Germany,115000.0,2001
1863,122,Germany,114990.0,2020
1864,123,Poland,114969.0,2019
1865,421,Croatia (Hrvatska),114900.0,2000
1867,40,Spain,116537.0,2020
1871,94,Croatia (Hrvatska),116000.0,2012
1872,142,Germany,116000.0,1996
1873,80,Germany,116000.0,1996
1874,94,Croatia (Hrvatska),115900.0,2007
1875,176,Germany,115900.0,2020
1876,198,Switzerland,122640.19607843137,2020
1878,200,Switzerland,122549.01960784313,2019
1879,77,Croatia (Hrvatska),115500.0,2000
1881,106,Spain,119000.0,1992
1882,203,Croatia (Hrvatska),119000.0,2007
1883,91,Croatia (Hrvatska),119000.0,2007
1885,106,Netherlands,119000.0,1999
1886,107,Croatia (Hrvatska),119000.0,2008
1891,193,Croatia (Hrvatska),119000.0,2005
1893,81,Spain,119000.0,2017
1894,72,Germany,119000.0,2020
1895,161,Germany,119000.0,2019
1896,166,Germany,120000.0,2006
1898,93,Italy,120000.0,2006
1899,128,Spain,120000.0,2006
1900,149,Italy,120000.0,2019
1901,102,Italy,120000.0,2001
1902,84,Netherlands,120000.0,1993
1903,170,France,120000.0,2003
1904,68,Italy,120000.0,2003
1906,165,France,120000.0,1999
1909,92,Spain,119999.0,2001
1911,142,Germany,119990.0,2018
1912,280,Switzerland,127450.98039215687,1995
1913,159,Switzerland,128343.13725490196,2020
1914,193,Switzerland,127352.94117647059,2017
1917,179,United Kingdom,94784.4827586207,2001
1919,278,Switzerland,127735.29411764706,2020
1920,908,Switzerland,127254.90196078431,2019
1921,135,Croatia (Hrvatska),120000.0,2006
1923,143,Croatia (Hrvatska),120000.0,1991
1924,73,Italy,120000.0,1996
1925,71,Italy,120000.0,1990
1926,224,Croatia (Hrvatska),120000.0,2007
1927,113,Spain,120000.0,2008
1928,75,Italy,125000.0,1995
1929,115,France,125000.0,2009
1930,96,France,125000.0,1991
1932,83,France,125000.0,2010
1934,141,Germany,124900.0,1994
1938,89,Germany,124900.0,2020
1939,255,Croatia (Hrvatska),124900.0,2014
1940,291,Germany,124900.0,1994
1941,151,Germany,124900.0,1994
1943,325,Poland,124712.0,2019
1944,73,United Kingdom,99094.8275862069,1999
1945,71,United Kingdom,99094.8275862069,2012
1946,70,Spain,126000.0,2001
1947,100,France,126000.0,2006
1948,70,Croatia (Hrvatska),125990.0,2007
1949,33,France,125900.0,2020
1950,255,Switzerland,132352.94117647057,1995
1951,780,Switzerland,133333.33333333334,2017
1952,242,Germany,132686.27450980392,2020
1953,58,Italy,125000.0,1995
1954,364,Germany,125000.0,2007
1955,464,Portugal,125000.0,1999
1957,155,Italy,125000.0,2017
1959,28,France,129000.0,2019
1960,142,Spain,129000.0,2015
1961,119,Spain,129000.0,2004
1962,162,Germany,129000.0,2012
1963,98,Italy,129000.0,2007
1964,118,France,129000.0,2008
1965,274,Croatia (Hrvatska),129000.0,1991
1966,58,Turkey,129000.0,2007
1967,86,Netherlands,129000.0,1995
1969,157,Croatia (Hrvatska),129000.0,2004
1972,83,Malta,129000.0,2009
1974,81,Netherlands,129000.0,2005
1975,40,Italy,130000.0,2020
1978,100,Spain,130000.0,1998
1979,36,Italy,130000.0,2005
1980,54,Italy,130000.0,1987
1982,128,Italy,130000.0,1997
1983,95,France,130000.0,2020
1984,32,Spain,130000.0,2003
1985,129,Spain,130000.0,2002
1986,115,Spain,130000.0,2015
1988,201,Poland,130000.0,2020
1990,242,French Southern Territories,130000.0,2002
1991,122,Switzerland,142156.86274509804,2003
1994,115,Germany,134000.0,2020
1995,124,Netherlands,134000.0,1996
1996,145,Germany,133900.0,2020
1997,156,Denmark,7653846.153846154,1994
1999,21,Italy,133500.0,2008
2000,35,Italy,133500.0,2008
2001,154,Switzerland,141176.4705882353,2008
2003,118,Croatia (Hrvatska),133000.0,1991
2010,91,Spain,135000.0,2006
2011,33,Croatia (Hrvatska),135000.0,2005
